"Process_Record_ID","Batch_ID","Step_Run_ID","Step_ID","Equipment_ID","Parameter","Value","Unit","Event_TS","Step_Start_TS","Step_End_TS","Data_Origin","Target_Value","Upper_Limit","Target_Duration_min","Upper_Duration_min"
"SIM-S0020-P3","SIM-S0020","SIM-S0020-MIX","MIX","MIX-2","Temperature","24.3478","C","2026-09-01T07:34:00Z","2026-09-01T07:10:00Z","2026-09-01T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0020-P4","SIM-S0020","SIM-S0020-MIX","MIX","MIX-2","Temperature","24.3251","C","2026-09-01T07:42:00Z","2026-09-01T07:10:00Z","2026-09-01T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0020-P5","SIM-S0020","SIM-S0020-MIX","MIX","MIX-2","Temperature","24.2006","C","2026-09-01T07:50:00Z","2026-09-01T07:10:00Z","2026-09-01T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0021-P0","SIM-S0021","SIM-S0021-MIX","MIX","MIX-3","Temperature","25.7894","C","2026-09-01T07:10:00Z","2026-09-01T07:10:00Z","2026-09-01T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0021-P1","SIM-S0021","SIM-S0021-MIX","MIX","MIX-3","Temperature","26.0007","C","2026-09-01T07:18:00Z","2026-09-01T07:10:00Z","2026-09-01T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0021-P2","SIM-S0021","SIM-S0021-MIX","MIX","MIX-3","Temperature","25.8344","C","2026-09-01T07:26:00Z","2026-09-01T07:10:00Z","2026-09-01T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0021-P3","SIM-S0021","SIM-S0021-MIX","MIX","MIX-3","Temperature","25.5908","C","2026-09-01T07:34:00Z","2026-09-01T07:10:00Z","2026-09-01T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0021-P4","SIM-S0021","SIM-S0021-MIX","MIX","MIX-3","Temperature","25.5871","C","2026-09-01T07:42:00Z","2026-09-01T07:10:00Z","2026-09-01T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0021-P5","SIM-S0021","SIM-S0021-MIX","MIX","MIX-3","Temperature","25.926","C","2026-09-01T07:50:00Z","2026-09-01T07:10:00Z","2026-09-01T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0022-P0","SIM-S0022","SIM-S0022-MIX","MIX","MIX-1","Temperature","24.6904","C","2026-09-01T08:40:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0022-P1","SIM-S0022","SIM-S0022-MIX","MIX","MIX-1","Temperature","24.7464","C","2026-09-01T08:48:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0022-P2","SIM-S0022","SIM-S0022-MIX","MIX","MIX-1","Temperature","24.8631","C","2026-09-01T08:56:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0022-P3","SIM-S0022","SIM-S0022-MIX","MIX","MIX-1","Temperature","24.8989","C","2026-09-01T09:04:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0022-P4","SIM-S0022","SIM-S0022-MIX","MIX","MIX-1","Temperature","24.5172","C","2026-09-01T09:12:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0022-P5","SIM-S0022","SIM-S0022-MIX","MIX","MIX-1","Temperature","24.7327","C","2026-09-01T09:20:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0023-P0","SIM-S0023","SIM-S0023-MIX","MIX","MIX-2","Temperature","25.9691","C","2026-09-01T08:40:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0023-P1","SIM-S0023","SIM-S0023-MIX","MIX","MIX-2","Temperature","25.8763","C","2026-09-01T08:48:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0023-P2","SIM-S0023","SIM-S0023-MIX","MIX","MIX-2","Temperature","25.847","C","2026-09-01T08:56:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0023-P3","SIM-S0023","SIM-S0023-MIX","MIX","MIX-2","Temperature","26.1297","C","2026-09-01T09:04:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0023-P4","SIM-S0023","SIM-S0023-MIX","MIX","MIX-2","Temperature","25.8952","C","2026-09-01T09:12:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0023-P5","SIM-S0023","SIM-S0023-MIX","MIX","MIX-2","Temperature","25.9929","C","2026-09-01T09:20:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0024-P0","SIM-S0024","SIM-S0024-MIX","MIX","MIX-3","Temperature","24.2171","C","2026-09-01T08:40:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0024-P1","SIM-S0024","SIM-S0024-MIX","MIX","MIX-3","Temperature","24.2507","C","2026-09-01T08:48:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0024-P2","SIM-S0024","SIM-S0024-MIX","MIX","MIX-3","Temperature","24.3725","C","2026-09-01T08:56:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0024-P3","SIM-S0024","SIM-S0024-MIX","MIX","MIX-3","Temperature","24.5029","C","2026-09-01T09:04:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0024-P4","SIM-S0024","SIM-S0024-MIX","MIX","MIX-3","Temperature","24.462","C","2026-09-01T09:12:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0024-P5","SIM-S0024","SIM-S0024-MIX","MIX","MIX-3","Temperature","24.2736","C","2026-09-01T09:20:00Z","2026-09-01T08:40:00Z","2026-09-01T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0025-P0","SIM-S0025","SIM-S0025-MIX","MIX","MIX-1","Temperature","24.5914","C","2026-09-01T10:10:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0025-P1","SIM-S0025","SIM-S0025-MIX","MIX","MIX-1","Temperature","24.3095","C","2026-09-01T10:18:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0025-P2","SIM-S0025","SIM-S0025-MIX","MIX","MIX-1","Temperature","24.4501","C","2026-09-01T10:26:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0025-P3","SIM-S0025","SIM-S0025-MIX","MIX","MIX-1","Temperature","24.5187","C","2026-09-01T10:34:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0025-P4","SIM-S0025","SIM-S0025-MIX","MIX","MIX-1","Temperature","24.367","C","2026-09-01T10:42:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0025-P5","SIM-S0025","SIM-S0025-MIX","MIX","MIX-1","Temperature","24.4732","C","2026-09-01T10:50:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0026-P0","SIM-S0026","SIM-S0026-MIX","MIX","MIX-2","Temperature","25.6072","C","2026-09-01T10:10:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0026-P1","SIM-S0026","SIM-S0026-MIX","MIX","MIX-2","Temperature","25.996","C","2026-09-01T10:18:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0026-P2","SIM-S0026","SIM-S0026-MIX","MIX","MIX-2","Temperature","25.7643","C","2026-09-01T10:26:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0026-P3","SIM-S0026","SIM-S0026-MIX","MIX","MIX-2","Temperature","25.4852","C","2026-09-01T10:34:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0026-P4","SIM-S0026","SIM-S0026-MIX","MIX","MIX-2","Temperature","25.6798","C","2026-09-01T10:42:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0026-P5","SIM-S0026","SIM-S0026-MIX","MIX","MIX-2","Temperature","25.8112","C","2026-09-01T10:50:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0027-P0","SIM-S0027","SIM-S0027-MIX","MIX","MIX-3","Temperature","23.9462","C","2026-09-01T10:10:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0027-P1","SIM-S0027","SIM-S0027-MIX","MIX","MIX-3","Temperature","23.6763","C","2026-09-01T10:18:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0027-P2","SIM-S0027","SIM-S0027-MIX","MIX","MIX-3","Temperature","24.1729","C","2026-09-01T10:26:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0027-P3","SIM-S0027","SIM-S0027-MIX","MIX","MIX-3","Temperature","23.8242","C","2026-09-01T10:34:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0027-P4","SIM-S0027","SIM-S0027-MIX","MIX","MIX-3","Temperature","24.0899","C","2026-09-01T10:42:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0027-P5","SIM-S0027","SIM-S0027-MIX","MIX","MIX-3","Temperature","23.9564","C","2026-09-01T10:50:00Z","2026-09-01T10:10:00Z","2026-09-01T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0028-P0","SIM-S0028","SIM-S0028-MIX","MIX","MIX-1","Temperature","24.7636","C","2026-09-01T11:40:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0028-P1","SIM-S0028","SIM-S0028-MIX","MIX","MIX-1","Temperature","24.1578","C","2026-09-01T11:48:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0028-P2","SIM-S0028","SIM-S0028-MIX","MIX","MIX-1","Temperature","24.3971","C","2026-09-01T11:56:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0028-P3","SIM-S0028","SIM-S0028-MIX","MIX","MIX-1","Temperature","24.3719","C","2026-09-01T12:04:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0028-P4","SIM-S0028","SIM-S0028-MIX","MIX","MIX-1","Temperature","24.2484","C","2026-09-01T12:12:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0028-P5","SIM-S0028","SIM-S0028-MIX","MIX","MIX-1","Temperature","24.4963","C","2026-09-01T12:20:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0029-P0","SIM-S0029","SIM-S0029-MIX","MIX","MIX-2","Temperature","24.5999","C","2026-09-01T11:40:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0029-P1","SIM-S0029","SIM-S0029-MIX","MIX","MIX-2","Temperature","24.6026","C","2026-09-01T11:48:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0029-P2","SIM-S0029","SIM-S0029-MIX","MIX","MIX-2","Temperature","24.7256","C","2026-09-01T11:56:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0029-P3","SIM-S0029","SIM-S0029-MIX","MIX","MIX-2","Temperature","24.6924","C","2026-09-01T12:04:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0029-P4","SIM-S0029","SIM-S0029-MIX","MIX","MIX-2","Temperature","24.8688","C","2026-09-01T12:12:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0029-P5","SIM-S0029","SIM-S0029-MIX","MIX","MIX-2","Temperature","24.4655","C","2026-09-01T12:20:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0030-P0","SIM-S0030","SIM-S0030-MIX","MIX","MIX-3","Temperature","25.1822","C","2026-09-01T11:40:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0030-P1","SIM-S0030","SIM-S0030-MIX","MIX","MIX-3","Temperature","25.0673","C","2026-09-01T11:48:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0030-P2","SIM-S0030","SIM-S0030-MIX","MIX","MIX-3","Temperature","25.1515","C","2026-09-01T11:56:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0030-P3","SIM-S0030","SIM-S0030-MIX","MIX","MIX-3","Temperature","25.0057","C","2026-09-01T12:04:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0030-P4","SIM-S0030","SIM-S0030-MIX","MIX","MIX-3","Temperature","25.1019","C","2026-09-01T12:12:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0030-P5","SIM-S0030","SIM-S0030-MIX","MIX","MIX-3","Temperature","25.0055","C","2026-09-01T12:20:00Z","2026-09-01T11:40:00Z","2026-09-01T12:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0031-P0","SIM-S0031","SIM-S0031-MIX","MIX","MIX-1","Temperature","24.1213","C","2026-09-01T13:10:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0031-P1","SIM-S0031","SIM-S0031-MIX","MIX","MIX-1","Temperature","24.3857","C","2026-09-01T13:18:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0031-P2","SIM-S0031","SIM-S0031-MIX","MIX","MIX-1","Temperature","24.4999","C","2026-09-01T13:26:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0031-P3","SIM-S0031","SIM-S0031-MIX","MIX","MIX-1","Temperature","24.3895","C","2026-09-01T13:34:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0031-P4","SIM-S0031","SIM-S0031-MIX","MIX","MIX-1","Temperature","24.1001","C","2026-09-01T13:42:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0031-P5","SIM-S0031","SIM-S0031-MIX","MIX","MIX-1","Temperature","24.295","C","2026-09-01T13:50:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0032-P0","SIM-S0032","SIM-S0032-MIX","MIX","MIX-2","Temperature","23.5387","C","2026-09-01T13:10:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0032-P1","SIM-S0032","SIM-S0032-MIX","MIX","MIX-2","Temperature","23.4088","C","2026-09-01T13:18:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0032-P2","SIM-S0032","SIM-S0032-MIX","MIX","MIX-2","Temperature","23.4789","C","2026-09-01T13:26:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0032-P3","SIM-S0032","SIM-S0032-MIX","MIX","MIX-2","Temperature","23.5355","C","2026-09-01T13:34:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0032-P4","SIM-S0032","SIM-S0032-MIX","MIX","MIX-2","Temperature","23.2614","C","2026-09-01T13:42:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0032-P5","SIM-S0032","SIM-S0032-MIX","MIX","MIX-2","Temperature","23.2187","C","2026-09-01T13:50:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0033-P0","SIM-S0033","SIM-S0033-MIX","MIX","MIX-3","Temperature","24.229","C","2026-09-01T13:10:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0033-P1","SIM-S0033","SIM-S0033-MIX","MIX","MIX-3","Temperature","24.3686","C","2026-09-01T13:18:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0033-P2","SIM-S0033","SIM-S0033-MIX","MIX","MIX-3","Temperature","24.3621","C","2026-09-01T13:26:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0033-P3","SIM-S0033","SIM-S0033-MIX","MIX","MIX-3","Temperature","24.3869","C","2026-09-01T13:34:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0033-P4","SIM-S0033","SIM-S0033-MIX","MIX","MIX-3","Temperature","24.1893","C","2026-09-01T13:42:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0033-P5","SIM-S0033","SIM-S0033-MIX","MIX","MIX-3","Temperature","24.3746","C","2026-09-01T13:50:00Z","2026-09-01T13:10:00Z","2026-09-01T14:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0034-P0","SIM-S0034","SIM-S0034-MIX","MIX","MIX-1","Temperature","25.3452","C","2026-09-01T14:40:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0034-P1","SIM-S0034","SIM-S0034-MIX","MIX","MIX-1","Temperature","25.2736","C","2026-09-01T14:48:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0034-P2","SIM-S0034","SIM-S0034-MIX","MIX","MIX-1","Temperature","25.4212","C","2026-09-01T14:56:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0034-P3","SIM-S0034","SIM-S0034-MIX","MIX","MIX-1","Temperature","25.3769","C","2026-09-01T15:04:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0034-P4","SIM-S0034","SIM-S0034-MIX","MIX","MIX-1","Temperature","25.5026","C","2026-09-01T15:12:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0034-P5","SIM-S0034","SIM-S0034-MIX","MIX","MIX-1","Temperature","25.4454","C","2026-09-01T15:20:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0035-P0","SIM-S0035","SIM-S0035-MIX","MIX","MIX-2","Temperature","24.9557","C","2026-09-01T14:40:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0035-P1","SIM-S0035","SIM-S0035-MIX","MIX","MIX-2","Temperature","25.2146","C","2026-09-01T14:48:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0035-P2","SIM-S0035","SIM-S0035-MIX","MIX","MIX-2","Temperature","24.9199","C","2026-09-01T14:56:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0035-P3","SIM-S0035","SIM-S0035-MIX","MIX","MIX-2","Temperature","25.1233","C","2026-09-01T15:04:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0035-P4","SIM-S0035","SIM-S0035-MIX","MIX","MIX-2","Temperature","25.0338","C","2026-09-01T15:12:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0035-P5","SIM-S0035","SIM-S0035-MIX","MIX","MIX-2","Temperature","24.9576","C","2026-09-01T15:20:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0036-P0","SIM-S0036","SIM-S0036-MIX","MIX","MIX-3","Temperature","24.2755","C","2026-09-01T14:40:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0036-P1","SIM-S0036","SIM-S0036-MIX","MIX","MIX-3","Temperature","24.1653","C","2026-09-01T14:48:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0036-P2","SIM-S0036","SIM-S0036-MIX","MIX","MIX-3","Temperature","23.9155","C","2026-09-01T14:56:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0036-P3","SIM-S0036","SIM-S0036-MIX","MIX","MIX-3","Temperature","24.0182","C","2026-09-01T15:04:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0036-P4","SIM-S0036","SIM-S0036-MIX","MIX","MIX-3","Temperature","23.8948","C","2026-09-01T15:12:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0036-P5","SIM-S0036","SIM-S0036-MIX","MIX","MIX-3","Temperature","24.0986","C","2026-09-01T15:20:00Z","2026-09-01T14:40:00Z","2026-09-01T15:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0037-P0","SIM-S0037","SIM-S0037-MIX","MIX","MIX-1","Temperature","25.6739","C","2026-09-01T16:10:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0037-P1","SIM-S0037","SIM-S0037-MIX","MIX","MIX-1","Temperature","25.396","C","2026-09-01T16:18:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0037-P2","SIM-S0037","SIM-S0037-MIX","MIX","MIX-1","Temperature","25.4603","C","2026-09-01T16:26:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0037-P3","SIM-S0037","SIM-S0037-MIX","MIX","MIX-1","Temperature","25.6723","C","2026-09-01T16:34:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0037-P4","SIM-S0037","SIM-S0037-MIX","MIX","MIX-1","Temperature","25.4502","C","2026-09-01T16:42:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0037-P5","SIM-S0037","SIM-S0037-MIX","MIX","MIX-1","Temperature","25.7569","C","2026-09-01T16:50:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0038-P0","SIM-S0038","SIM-S0038-MIX","MIX","MIX-2","Temperature","25.0199","C","2026-09-01T16:10:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0038-P1","SIM-S0038","SIM-S0038-MIX","MIX","MIX-2","Temperature","25.311","C","2026-09-01T16:18:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0038-P2","SIM-S0038","SIM-S0038-MIX","MIX","MIX-2","Temperature","25.5241","C","2026-09-01T16:26:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0038-P3","SIM-S0038","SIM-S0038-MIX","MIX","MIX-2","Temperature","25.4397","C","2026-09-01T16:34:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0038-P4","SIM-S0038","SIM-S0038-MIX","MIX","MIX-2","Temperature","25.6389","C","2026-09-01T16:42:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0038-P5","SIM-S0038","SIM-S0038-MIX","MIX","MIX-2","Temperature","25.3746","C","2026-09-01T16:50:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0039-P0","SIM-S0039","SIM-S0039-MIX","MIX","MIX-3","Temperature","24.8713","C","2026-09-01T16:10:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0039-P1","SIM-S0039","SIM-S0039-MIX","MIX","MIX-3","Temperature","24.8014","C","2026-09-01T16:18:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0039-P2","SIM-S0039","SIM-S0039-MIX","MIX","MIX-3","Temperature","24.8209","C","2026-09-01T16:26:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0039-P3","SIM-S0039","SIM-S0039-MIX","MIX","MIX-3","Temperature","24.6084","C","2026-09-01T16:34:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0039-P4","SIM-S0039","SIM-S0039-MIX","MIX","MIX-3","Temperature","24.701","C","2026-09-01T16:42:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0039-P5","SIM-S0039","SIM-S0039-MIX","MIX","MIX-3","Temperature","25.0061","C","2026-09-01T16:50:00Z","2026-09-01T16:10:00Z","2026-09-01T17:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0040-P0","SIM-S0040","SIM-S0040-MIX","MIX","MIX-1","Temperature","25.2945","C","2026-09-01T17:40:00Z","2026-09-01T17:40:00Z","2026-09-01T18:30:00Z","SYNTHETIC","25","30","50","60"
